id,relid,year,active_year,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
274644,MLI-2018-3-15662-16,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,1,"""HRW,2018-12-18,Mali: Militias Kill Over 75 Civilians""",HRW,18/12/2018,Mali: Militias Kill Over 75 Civilians,HRW,3,Bankass cercle,"Mora, Bankass",Mopti region,Bankass cercle,13.689222,-3.640596,POINT (-3.640596 13.689221999999999),149393,Mali,432,Africa,1,1,12/13/2018 00:00:00,12/13/2018 00:00:00,0,0,12,0,12,12,12
274645,MLI-2018-3-15662-17,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,1,"""HRW,2018-12-18,Mali: Militias Kill Over 75 Civilians""",HRW,18/12/2018,Mali: Militias Kill Over 75 Civilians,HRW,1,Lessagou village,Lessagou-Peuhl village in the Bankass administrative area,Mopti region,Bankass cercle,13.8118,-3.6026,POINT (-3.6026 13.8118),149393,Mali,432,Africa,1,1,12/05/2018 00:00,12/05/2018 00:00,0,0,15,0,15,15,15
274657,MLI-2018-3-15161-21,2018,TRUE,13987,Dozos (Mali) - Civilians,6769,15161,Dozos (Mali) - Civilians,6769,6769,Dozos (Mali),9999,1,Civilians,1,"""Menastream on Twitter,2018-12-07,#Mali""",Menastream on Twitter,07/12/2018,#Mali,Menastream on Twitter,1,Kélesséré well,"Kélesséré (Monimpébougou), #Ségou Region",Segou region,Niono cercle,14.3638,-5.695,POINT (-5.695 14.3638),150109,Mali,432,Africa,1,1,12/06/2018 00:00,12/06/2018 00:00,0,0,6,0,6,6,6
274660,MLI-2018-1-15108-75,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Menastream on Twitter,2018-12-07,#Mali""",Menastream on Twitter,07/12/2018,#Mali,Menastream on Twitter,2,Between Hombori and Inadiatafane,between Inadiatafane and Hombori,,,15.404955,-1.943826,POINT (-1.943826 15.404955),151557,Mali,432,Africa,1,1,12/06/2018 00:00,12/06/2018 00:00,2,0,0,0,2,2,2
274663,MLI-2018-3-15161-22.2,2018,TRUE,13987,Dozos (Mali) - Civilians,6769,15161,Dozos (Mali) - Civilians,6769,6769,Dozos (Mali),9999,1,Civilians,3,"""Reuters News,2018-12-08,Fifteen civilians killed in ethnic attack on Mali village"";""Agence France Presse,2018-12-10,Nouvelles violences dans le centre du Mali, au moins 13 civils tués en une semaine"";""Menastream on Twitter,2018-12-07,#Mali""",Reuters News;Agence France Presse;Menastream on Twitter,2018-12-08;2018-12-10;2018-12-07,"Fifteen civilians killed in ethnic attack on Mali village;Nouvelles violences dans le centre du Mali, au moins 13 civils tués en une semaine;#Mali","Mopti Governor Sidi Alassane Toure; the local elected, Amadou Baye; Menastream on Twitter",1,Mamba village,Mamba village,Mopti region,Tenenkou cercle,14.07772,-4.9844,POINT (-4.9844 14.07772),150111,Mali,432,Africa,2,1,12/05/2018 00:00,12/05/2018 00:00,0,0,7,0,7,7,7
275078,MLI-2018-3-15136-13,2018,TRUE,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Menastream on Twitter,2018-12-01,#Mali""",Menastream on Twitter,01/12/2018,#Mali,Menastream on Twitter,3,Niono cercle,"Moussa-Were (Niono), #Ségou Region",Segou region,Niono cercle,14.2526,-5.993,POINT (-5.993 14.2526),150109,Mali,432,Africa,1,1,11/30/2018 00:00:00,11/30/2018 00:00:00,0,0,1,0,1,1,1
275161,MLI-2018-3-15136-17,2018,TRUE,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses Against Dogon and Bambara Civilians (pp. 58-69)""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Abuses Against Dogon and Bambara Civilians (pp. 58-69),HRW,2,Douna village,Douna village (some kilometers from),Mopti region,Douentza cercle,14.647794,-1.737053,POINT (-1.737053 14.647794),150837,Mali,432,Africa,1,4,01/01/2018 00:00,01/10/2018 00:00,0,0,1,0,1,1,1
275180,MLI-2018-3-15136-18,2018,TRUE,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses Against Dogon and Bambara Civilians (pp. 58-69)""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Abuses Against Dogon and Bambara Civilians (pp. 58-69),HRW,3,Douentza cercle,Douentza cercle,Mopti region,Douentza cercle,15.06947,-2.40875,POINT (-2.40875 15.06947),151556,Mali,432,Africa,1,2,06/15/2018 00:00:00,06/17/2018 00:00:00,0,0,1,0,1,1,1
275185,MLI-2018-3-15136-19,2018,TRUE,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses Against Dogon and Bambara Civilians (pp. 58-69)""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Abuses Against Dogon and Bambara Civilians (pp. 58-69),HRW,2,Tiguila village,"Tiguila (near), Douenza",Mopti region,Douentza cercle,14.87604,-1.85447,POINT (-1.85447 14.87604),150837,Mali,432,Africa,1,1,05/18/2018 00:00:00,05/18/2018 00:00:00,0,0,2,0,2,2,2
271881,MLI-2018-1-15108-73,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""Menastream on Twitter,2018-12-01,#Mali"";""Menastream on Twitter,2019-01-05,#Mali""",Menastream on Twitter;Menastream on Twitter,2018-12-01;2019-01-05,#Mali;#Mali,Menastream on Twitter,1,Diéma town,"Diéma, Kayes Region
",Kayes region,Diéma cercle,14.54,-9.1921,POINT (-9.1921 14.54),150822,Mali,432,Africa,1,1,11/30/2018 00:00:00,11/30/2018 00:00:00,1,0,0,0,1,1,1
271882,MLI-2018-1-15108-91,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Menastream on Twitter,2018-11-30,#Mali""",Menastream on Twitter,30/11/2018,#Mali,Menastream on Twitter,2,Baye village,"area of Baye (Bankass), Mopti",Mopti region,Bankass cercle,13.6226,-3.3705,POINT (-3.3705 13.6226),149394,Mali,432,Africa,1,1,11/30/2018 00:00:00,11/30/2018 00:00:00,2,0,0,0,2,2,2
271892,MLI-2018-1-15108-69,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""Menastream on Twitter,2018-11-20,#Mali"";""Menastream on Twitter,2018-12-29,#Sahel:""",Menastream on Twitter;Menastream on Twitter,2018-11-20;2018-12-29,#Mali;#Sahel:,Menastream on Twitter; JNIM statement,2,Boni town,Boni intersection,Mopti region,Douentza cercle,15.07658,-2.21976,POINT (-2.21976 15.07658),151556,Mali,432,Africa,1,1,11/20/2018 00:00:00,11/20/2018 00:00:00,2,0,0,0,2,2,2
271903,MLI-2018-3-15662-7,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,3,"""Menastream on Twitter,2018-11-17,#Mali"";""Menastream on Twitter,2018-11-16,#Mali"";""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses by Dogon Self-defense Groups (pp. 46-55)""",Menastream on Twitter;Menastream on Twitter;“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-11-17;2018-11-16;2018-12-07,#Mali;#Mali;Abuses by Dogon Self-defense Groups (pp. 46-55),HRW; Menastream on Twitter,2,Ouankoro village,"Pirga (Ouenkoro), Cercle of Bankass

hamlets around Ouenkoro village",Mopti region,Bankass cercle,13.3821,-3.8308,POINT (-3.8308 13.3821),148673,Mali,432,Africa,1,1,11/16/2018 00:00:00,11/16/2018 00:00:00,0,0,2,0,2,2,2
271908,AFG-2018-3-973-225,2018,TRUE,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Rida Lyammouri on Twitter,2018-11-19,#Mali""",Rida Lyammouri on Twitter,19/11/2018,#Mali,Rida Lyammouri on Twitter,2,Inekar village,near Inekar,Ménaka region,Inékar cercle,15.959444,3.14111,POINT (3.14111 15.959444),152287,Mali,432,Africa,1,2,11/18/2018 00:00:00,11/19/2018 00:00:00,0,0,4,0,4,4,0
275353,MLI-2018-3-15136-20,2018,TRUE,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses Against Dogon and Bambara Civilians (pp. 58-69)""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Abuses Against Dogon and Bambara Civilians (pp. 58-69),HRW,2,Toïkana village,"between Djoulouna (Douentza cercle) and Banai and
Toikana",Mopti region,Douentza cercle,14.62182,-1.83746,POINT (-1.83746 14.62182),150837,Mali,432,Africa,1,1,10/05/2018 00:00,10/05/2018 00:00,0,0,4,0,4,4,4
275354,MLI-2018-2-5649-17,2018,TRUE,5039,Dogon - Fulani,5649,5649,Dogon - Fulani,1219,1219,Dogon,607,607,Fulani,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses Against Dogon and Bambara Civilians (pp. 58-69)""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Abuses Against Dogon and Bambara Civilians (pp. 58-69),HRW,2,Madougou-Dogon village,"between Madougou, Koro cercle and Endeme",Mopti region,Koro cercle,14.400667,-3.081523,POINT (-3.0815234 14.4006675),150114,Mali,432,Africa,1,1,11/19/2018 00:00:00,11/19/2018 00:00:00,2,0,0,0,2,2,2
275356,MLI-2018-2-5649-18,2018,TRUE,5039,Dogon - Fulani,5649,5649,Dogon - Fulani,1219,1219,Dogon,607,607,Fulani,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses Against Dogon and Bambara Civilians (pp. 58-69)""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Abuses Against Dogon and Bambara Civilians (pp. 58-69),HRW,3,Koro cercle,Koro cercle,Mopti region,Koro cercle,14.339856,-2.948679,POINT (-2.948679 14.339856),150115,Mali,432,Africa,1,1,11/10/2018 00:00,11/10/2018 00:00,0,0,0,0,0,4,0
275362,MLI-2018-3-15136-21,2018,TRUE,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Dogon Civilians Killed by IEDs""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Dogon Civilians Killed by IEDs,HRW,2,Niangassagou village,not far from area of first IED attack (between Niangassadiou and Banai),Mopti region,Douentza cercle,14.65265,-1.77807,POINT (-1.77807 14.65265),150837,Mali,432,Africa,1,4,06/20/2018 00:00:00,06/30/2018 00:00:00,0,0,2,0,2,2,2
275363,MLI-2018-3-15136-22,2018,TRUE,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Dogon Civilians Killed by IEDs""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Dogon Civilians Killed by IEDs,HRW,2,Banay village,Banai (near),Mopti region,Douentza cercle,14.61594,-1.86507,POINT (-1.86507 14.61594),150837,Mali,432,Africa,1,1,08/02/2018 00:00,08/02/2018 00:00,0,0,1,0,1,1,1
273842,MLI-2018-3-15662-12,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses by Dogon Self-defense Groups (pp. 46-55)""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Abuses by Dogon Self-defense Groups (pp. 46-55),HRW,1,Yourou village,"Youro, in Koro cercle",Mopti region,Koro cercle,14.24482,-2.88488,POINT (-2.88488 14.24482),150115,Mali,432,Africa,1,1,06/19/2018 00:00:00,06/19/2018 00:00:00,0,0,2,0,2,2,2
273843,MLI-2018-3-15662-13,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,1,"""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses by Dogon Self-defense Groups (pp. 46-55)""",“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,07/12/2018,Abuses by Dogon Self-defense Groups (pp. 46-55),HRW,3,Bandiagara cercle,Bandiagara cercle,Mopti region,Bandiagara cercle,14.500037,-3.629037,POINT (-3.629037 14.500037),150833,Mali,432,Africa,1,4,06/01/2018 00:00,06/30/2018 00:00:00,0,0,3,0,3,3,0
274408,MLI-2018-1-15108-70,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""BBC Monitoring Africa,2018-12-07,Soldier and six gunmen killed in Mali ambush""",BBC Monitoring Africa,07/12/2018,Soldier and six gunmen killed in Mali ambush,The minister of defence and veteran affairs,1,Sadia village,"Sadia, in the municipality of Kani Bonzon, 10km from Bankass,",Mopti region,Bankass cercle,14.0738,-3.61049,POINT (-3.61049 14.0738),150113,Mali,432,Africa,1,1,12/05/2018 00:00,12/05/2018 00:00,1,6,0,0,7,7,7
274411,MLI-2018-3-15161-22.1,2018,TRUE,13987,Dozos (Mali) - Civilians,6769,15161,Dozos (Mali) - Civilians,6769,6769,Dozos (Mali),9999,1,Civilians,3,"""Reuters News,2018-12-08,Fifteen civilians killed in ethnic attack on Mali village"";""Agence France Presse,2018-12-10,Nouvelles violences dans le centre du Mali, au moins 13 civils tués en une semaine"";""Menastream on Twitter,2018-12-07,#Mali""",Reuters News;Agence France Presse;Menastream on Twitter,2018-12-08;2018-12-10;2018-12-07,"Fifteen civilians killed in ethnic attack on Mali village;Nouvelles violences dans le centre du Mali, au moins 13 civils tués en une semaine;#Mali","Mopti Governor Sidi Alassane Toure; the local elected, Amadou Baye; Menastream on Twitter",1,Mamba village,Mamba village,Mopti region,Tenenkou cercle,14.07772,-4.9844,POINT (-4.9844 14.07772),150111,Mali,432,Africa,2,2,12/05/2018 00:00,12/10/2018 00:00,0,0,6,0,6,8,6
274413,AFG-2018-3-973-188,2018,TRUE,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,6,"""Reuters News,2018-12-13,Gunmen kill more than 40 Tuaregs in ongoing Mali violence"";""BBC Monitoring Africa,2018-12-20,Dozens reportedly killed by gunmen in central Mali"";""Agence France Presse,2018-12-13,Several dozen killed near Mali's border with Niger"";""Associated Press Newswires,2018-12-13,Suspected jihadists kill 42 in Mali's nomadic Tuareg camps"";""Crisis Watch,2018-12-31,Mali  DECEMBER 2018"";""HRW,2018-12-18,Mali: Militias Kill Over 75 Civilians""",Reuters News;BBC Monitoring Africa;Agence France Presse;Associated Press Newswires;Crisis Watch;HRW,2018-12-13;2018-12-20;2018-12-13;2018-12-13;2018-12-31;2018-12-18,Gunmen kill more than 40 Tuaregs in ongoing Mali violence;Dozens reportedly killed by gunmen in central Mali;Several dozen killed near Mali's border with Niger;Suspected jihadists kill 42 in Mali's nomadic Tuareg camps;Mali  DECEMBER 2018;Mali: Militias Kill Over 75 Civilians,"Menaka town mayor Nanout Kotia, CMA; MSA; HRW",2,Ti-n-Abao well,"Tinabaw area, 20 km from Menaka town",Ménaka region,Ménaka cercle,15.7374,2.5129,POINT (2.5129 15.7374),152286,Mali,432,Africa,1,2,12/11/2018 00:00,12/12/2018 00:00,0,0,0,43,43,47,43
271783,MLI-2018-3-15662-22,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,2,"""All Africa,2018-11-27,New Violence Eclipses Mali's Plans for Peace"";""War Crimes Prosecution Watch Volume 13 - Issue 22,2018-12-10,Mali""",All Africa;War Crimes Prosecution Watch Volume 13 - Issue 22,2018-11-27;2018-12-10,New Violence Eclipses Mali's Plans for Peace;Mali,Witness,5,Central Mali,Fombory Dognou,,,14.080134,-4.841349,POINT (-4.841349 14.080134),150111,Mali,432,Africa,1,4,05/16/2018 00:00:00,06/14/2018 00:00:00,0,0,10,0,10,10,10
274598,MLI-2018-1-15108-74,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Menastream on Twitter,2018-12-30,#Mali""",Menastream on Twitter,30/12/2018,#Mali,Menastream on Twitter,2,Toubakoro village,"between Toubakoro and Sebete (Banamba), #Koulikoro Region",Koulikoro region,Banamba cercle,13.87554,-7.18116,POINT (-7.18116 13.87554),149386,Mali,432,Africa,1,1,12/30/2018 00:00:00,12/30/2018 00:00:00,2,0,0,0,2,2,2
274608,MLI-2018-2-15255-20,2018,TRUE,14109,"GATIA, MSA - IS",15255,15255,"GATIA, MSA - IS",6837,6837,"GATIA, MSA",234,234,IS,1,"""Menastream on Twitter,2018-12-24,#Mali""",Menastream on Twitter,24/12/2018,#Mali,Menastream on Twitter,3,Andéramboukane cercle,"""Infototane"" (Anderamboukane), #Ménaka",Ménaka region,Andéramboukane cercle,15.741085,3.355822,POINT (3.355822 15.741085),152287,Mali,432,Africa,1,1,12/24/2018 00:00:00,12/24/2018 00:00:00,0,0,0,0,0,15,0
274611,MLI-2018-2-15255-21,2018,TRUE,14109,"GATIA, MSA - IS",15255,15255,"GATIA, MSA - IS",6837,6837,"GATIA, MSA",234,234,IS,2,"""Menastream on Twitter,2018-12-21,#Mali"";""Menastream on Twitter,2018-12-22,#Mali""",Menastream on Twitter;Menastream on Twitter,2018-12-21;2018-12-22,#Mali;#Mali,Menastream on Twitter; ISGS,3,Gao cercle,Tinkarazeina (N'Tillit),Gao region,Gao cercle,16.72237,0.43984,POINT (0.43984 16.72237),153721,Mali,432,Africa,1,1,06/29/2018 00:00:00,06/29/2018 00:00:00,2,0,0,0,2,2,2
274629,AFG-2018-3-973-193,2018,TRUE,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Menastream on Twitter,2018-12-20,#Mali-#Niger"";""Menastream,2019-03-29,Attacks claimed by the Islamic State in the Greater Sahara (ISGS) """,Menastream on Twitter;Menastream,2018-12-20;2019-03-29,#Mali-#Niger;Attacks claimed by the Islamic State in the Greater Sahara (ISGS),Menastream on Twitter; ISGS,1,Abougoulou camp,"Aboungoulou, on the road between Azolagh and Tarbiya",Ménaka region,Andéramboukane cercle,15.42404,3.1227,POINT (3.1227 15.42404),151567,Mali,432,Africa,1,1,12/19/2018 00:00:00,12/19/2018 00:00:00,0,0,7,0,7,8,7
274630,AFG-2018-2-15256-5,2018,TRUE,14110,IS - MSA,15256,15256,IS - MSA,234,234,IS,6836,6836,MSA,1,"""Menastream on Twitter,2018-12-20,#Mali-#Niger""",Menastream on Twitter,20/12/2018,#Mali-#Niger,Menastream on Twitter,4,Ménaka region,"Azolagh, Menaka region",Ménaka region,,16.66166,2.70226,POINT (2.70226 16.66166),153726,Mali,432,Africa,1,1,12/19/2018 00:00:00,12/19/2018 00:00:00,0,3,0,0,3,13,3
275569,MLI-2018-1-15108-79,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""S/2018/581,2018-08-08,Final report of the Panel of Experts established pursuant to Security Council resolution 2374 (2017) on Mali""",S/2018/581,08/08/2018,Final report of the Panel of Experts established pursuant to Security Council resolution 2374 (2017) on Mali,PoE,3,Goundam cercle,Alwasra area,Tombouctou region,Goundam cercle,18.600352,-4.993056,POINT (-4.993056 18.600352),156591,Mali,432,Africa,1,1,03/31/2018 00:00:00,03/31/2018 00:00:00,0,3,0,0,3,3,3
275577,MLI-2018-1-15108-80,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""France 24,2018-07-01,Civilians killed in attack on French anti-terror force in northern Mali"";""Long War Journal,2018-07-01,Suicide car bombing hits French troops in northern Mali"";""Long War Journal,2018-07-02,JNIM claims suicide bombing on French troops in Gao""",France 24;Long War Journal;Long War Journal,2018-07-01;2018-07-01;2018-07-02,Civilians killed in attack on French anti-terror force in northern Mali;Suicide car bombing hits French troops in northern Mali;JNIM claims suicide bombing on French troops in Gao,Malian Ministry of Defense,1,Gao town,Gao town,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,07/01/2018 00:00,07/01/2018 00:00,0,1,2,0,3,5,3
271753,MLI-2018-1-15108-66,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""Agence France Presse,2018-11-13,3 civilians killed in attack on UN contractor in Mali"";""Agence France Presse,2018-11-13,3 civilians killed in attack targeting foreign troops in Mali""",Agence France Presse;Agence France Presse,2018-11-13;2018-11-13,3 civilians killed in attack on UN contractor in Mali;3 civilians killed in attack targeting foreign troops in Mali,The security ministry and other official sources,1,Gao town,Gao,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,11/12/2018 00:00,11/12/2018 00:00,0,1,3,0,4,4,4
271754,MLI-2018-1-15108-67,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Agence France Presse,2018-11-15,Jihadist leader 'very probably' killed by French forces in Mali""",Agence France Presse,15/11/2018,Jihadist leader 'very probably' killed by French forces in Mali,army spokesman Patrik Steiger,3,Gourma-Rharous cercle,"Gourma region, between the cities of Gao and Timbuktu",Tombouctou region,Gourma-Rharous cercle,16.07979,-1.76981,POINT (-1.76981 16.07979),152997,Mali,432,Africa,1,2,11/11/2018 00:00,11/12/2018 00:00,0,7,0,0,7,7,7
271755,MLI-2018-1-15108-90,2018,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""BBC Monitoring Africa,2018-11-17,Mali army destroys 'terrorist base' in west""",BBC Monitoring Africa,17/11/2018,Mali army destroys 'terrorist base' in west,minister of defence and veteran affairs,2,Wagadou village,Wagadou forest,Kayes region,Diéma cercle,14.4547,-9.1442,POINT (-9.1442 14.4547),150102,Mali,432,Africa,1,2,11/15/2018 00:00:00,11/16/2018 00:00:00,0,12,0,0,12,12,12
271763,MLI-2018-3-15662-6,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,3,"""Agence France Presse,2018-11-21,Armed Dogon hunters group reject ceasefire in central Mali"";""Agence France Presse,2018-11-22,Dozen herders killed in clashes with hunters in Mali: mayor"";""Africa No 1,2018-11-22,CENTER OF MALI: A DOZEN PEULS KILLED IN THREE DAYS (LOCAL ELECTED OFFICIALS)""",Agence France Presse;Agence France Presse;Africa No 1,2018-11-21;2018-11-22;2018-11-22,Armed Dogon hunters group reject ceasefire in central Mali;Dozen herders killed in clashes with hunters in Mali: mayor;CENTER OF MALI: A DOZEN PEULS KILLED IN THREE DAYS (LOCAL ELECTED OFFICIALS),a town official,1,Dianwely village,Djabel,Mopti region,Bankass cercle,14.09396,-3.62776,POINT (-3.62776 14.09396),150113,Mali,432,Africa,1,1,11/20/2018 00:00:00,11/20/2018 00:00:00,0,0,1,0,1,1,0
271765,MLI-2018-3-15662-4,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,3,"""Agence France Presse,2018-11-22,Dozen herders killed in clashes with hunters in Mali: mayor"";""Agence France Presse,2018-11-21,Armed Dogon hunters group reject ceasefire in central Mali"";""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses by Dogon Self-defense Groups (pp. 46-55)""",Agence France Presse;Agence France Presse;“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-11-22;2018-11-21;2018-12-07,Dozen herders killed in clashes with hunters in Mali: mayor;Armed Dogon hunters group reject ceasefire in central Mali;Abuses by Dogon Self-defense Groups (pp. 46-55),"HRW; Cheick Harouna Sankare, the mayor of the town",2,Ouankoro village,"Pirga hamlet, near Ouenkoro",Mopti region,Bankass cercle,13.3821,-3.8308,POINT (-3.8308 13.3821),148673,Mali,432,Africa,1,1,11/21/2018 00:00:00,11/21/2018 00:00:00,0,0,9,0,9,9,9
271767,MLI-2018-3-15662-5,2018,TRUE,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,3,"""Agence France Presse,2018-11-22,Dozen herders killed in clashes with hunters in Mali: mayor"";""Agence France Presse,2018-11-21,Armed Dogon hunters group reject ceasefire in central Mali"";""“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-12-07,Abuses by Dogon Self-defense Groups (pp. 46-55)""",Agence France Presse;Agence France Presse;“We Used to Be Brothers” Self-Defense Group Abuses in Central Mali,2018-11-22;2018-11-21;2018-12-07,Dozen herders killed in clashes with hunters in Mali: mayor;Armed Dogon hunters group reject ceasefire in central Mali;Abuses by Dogon Self-defense Groups (pp. 46-55),"Cheick Harouna Sankare, the mayor of the town",2,Ouankoro village,"Ouenkoro

hamlets around Ouenkoro village, in Bankass cercle",Mopti region,Bankass cercle,13.3821,-3.8308,POINT (-3.8308 13.3821),148673,Mali,432,Africa,1,1,11/20/2018 00:00:00,11/20/2018 00:00:00,0,0,3,0,3,3,3
